industry,issue_share,listed_value,listing_date,market_cap,name,sector,subsector,supersector,symbol
Technology,43199974.0,43199974.0,18/01/2008 00:00:00,168479898600.0,Sara Vietnam Joint Stock Company,Software & Computer Services,Software,Technology,SRA
Technology,8500000.0,8500000.0,17/03/2008 00:00:00,19167500000.0,Sara Joint Stock Company,Software & Computer Services,Software,Technology,SRB
Consumer Goods,28065765.0,28065765.0,07/10/2009 00:00:00,450417056400.0,Sao Vang Rubber Joint Stock Company,Automobiles & Parts,Tires,Automobiles & Parts,SRC
Industrials,35566780.0,35566780.0,21/10/2009 00:00:00,332461915200.0,Searefico Corporation,Industrial Engineering,Industrial Machinery,Industrial Goods & Services,SRF
Consumer Services,50310000.0,50310000.0,25/11/2016 00:00:00,239827770000.0,Saigon Railway Transport Joint Stock Company,Travel & Leisure,Travel & Tourism,Travel & Leisure,SRT
Banks,1980898268.0,1980898268.0,24/03/2021 00:00:00,62127082260600.0,Southeast Asia Commercial Joint Stock Bank,Banks,Banks,Banks,SSB
Consumer Goods,14992367.0,14992367.0,01/03/2005 00:00:00,357011016500.0,Southern Seed Joint-stock Company,Food Producers,Farming & Fishing,Food & Beverage,SSC
Consumer Goods,3200000.0,3200000.0,20/04/2010 00:00:00,32000555000.0,G Sai Gon Education Joint Stock Company,Personal Goods,Footwear,Personal & Household Goods,SSF
Industrials,5000000.0,5000000.0,05/01/2011 00:00:00,37358925000.0,Seagull Shipping Company,Industrial Transportation,Marine Transportation,Industrial Goods & Services,SSG
Financials,375000000.0,375000000.0,04/08/2021 00:00:00,26062875000000.0,Sunshine Homes Development Joint Stock Company,Real Estate Investment & Services,Real Estate Holding & Development,Real Estate,SSH
Financials,1491130137.0,1491130137.0,15/12/2006 00:00:00,28963747112050.0,SSI Securities Corporation,Financial Services,Investment Services,Financial Services,SSI
Basic Materials,5501024.0,5501024.0,17/11/2008 00:00:00,15831926400.0,Steel Structure Manufacture Joint Stock Company,Industrial Metals & Mining,Steel,Basic Resources,SSM
Consumer Goods,39600000.0,39600000.0,15/10/2013 00:00:00,167547600000.0,Saigon Sea Products Import Export Joint Stock Corporation,Food Producers,Farming & Fishing,Food & Beverage,SSN
Technology,25720902.0,25720902.0,18/12/2007 00:00:00,212197441500.0,Sieu Thanh Joint Stock Corporation,Technology Hardware & Equipment,Electronic Office Equipment,Technology,ST8
Banks,1885215716.0,1885215716.0,12/07/2006 00:00:00,39306747678600.0,SaiGon Thuong Tin Commercial Joint Stock Bank,Banks,Banks,Banks,STB
Consumer Services,5665530.0,5665530.0,27/12/2006 00:00:00,122375448000.0,Book And Educational Equipment Joint Stock Company of Ho Chi Minh City,Media,Publishing,Media,STC
Industrials,98253357.0,98253357.0,02/03/2010 00:00:00,4023474969150.0,South Logistics Joint Stock Company,Industrial Transportation,Transportation Services,Industrial Goods & Services,STG
Consumer Services,19500000.0,19500000.0,17/03/2020 00:00:00,101887500000.0,Thai Nguyen Book Distribution Joint Stock Company,Media,Publishing,Media,STH
Consumer Goods,84363825.0,84363825.0,30/09/2015 00:00:00,2135558767500.0,Century Synthetic Fiber Corporation,Personal Goods,Clothing & Accessories,Personal & Household Goods,STK
Financials,15000000.0,15000000.0,23/09/2008 00:00:00,26805000000.0,SongDa - ThangLong Joint Stock Company,Real Estate Investment & Services,Real Estate Holding & Development,Real Estate,STL
Industrials,8045744.0,8045744.0,09/10/2006 00:00:00,54550028400.0,Song Da Industry Trade Joint Stock Company,General Industrials,Containers & Packaging,Industrial Goods & Services,STP
Industrials,2768221.0,2768221.0,30/03/2010 00:00:00,96048995000.0,Saigon Transport Agency Joint Stock Company,Industrial Transportation,Trucking,Industrial Goods & Services,STS
Consumer Services,8000000.0,8000000.0,08/07/2011 00:00:00,16800000000.0,Saigon Tourist Transport Corporation,Travel & Leisure,Travel & Tourism,Travel & Leisure,STT
Utilities,15863133.0,15863133.0,06/07/2018 00:00:00,63452532000.0,Soc Trang Water Supply Joint Stock Company,"Gas, Water & Multi-utilities",Water,Utilities,STW
Consumer Goods,33320532.0,33320532.0,21/12/2006 00:00:00,3657441513600.0,Sai Gon General Service Corporation,Automobiles & Parts,Automobiles,Automobiles & Parts,SVC
Consumer Goods,25800000.0,25800000.0,02/02/2021 00:00:00,84198019400.0,Vu Dang Investment & Trading Joint Stock Company,Personal Goods,Clothing & Accessories,Personal & Household Goods,SVD
Industrials,29350000.0,29350000.0,06/04/2016 00:00:00,113496450000.0,Industrial Gas and Welding Electrode Joint Stock Company,General Industrials,Diversified Industrials,Industrial Goods & Services,SVG
Utilities,14820662.0,14820662.0,28/12/2017 00:00:00,88923972000.0,Song Vang HydroPower Joint Stock Company,Electricity,Conventional Electricity,Utilities,SVH
Industrials,12832437.0,12832437.0,22/12/2008 00:00:00,744281346000.0,Bien Hoa Packaging Joint Stock Company,General Industrials,Containers & Packaging,Industrial Goods & Services,SVI
Industrials,21000000.0,21000000.0,26/07/2011 00:00:00,102900000000.0,Vexilla Viet Nam Group Joint Stock Company,Construction & Materials,Heavy Construction,Construction & Materials,SVN
Basic Materials,15053369.0,15053369.0,05/10/2011 00:00:00,169350401250.0,Sai Gon Vien Dong Technology Joint Stock Company,Forestry & Paper,Paper,Basic Resources,SVT
Industrials,67100000.0,67100000.0,29/04/2011 00:00:00,1343610400000.0,Southern Waterborne Transport Corporation,Industrial Transportation,Marine Transportation,Industrial Goods & Services,SWC
Financials,30000000.0,30000000.0,20/12/2019 00:00:00,810000000000.0,Sonadezi Long Binh Share Holding Company,Real Estate Investment & Services,Real Estate Holding & Development,Real Estate,SZB
Financials,100000000.0,100000000.0,15/01/2019 00:00:00,3090000000000.0,Sonadezi Chau Duc Shareholding Company,Real Estate Investment & Services,Real Estate Holding & Development,Real Estate,SZC
Industrials,30000000.0,30000000.0,09/12/2016 00:00:00,384000000000.0,Sonadezi Environment Joint Stock Company,Support Services,Waste & Disposal Services,Industrial Goods & Services,SZE
Financials,54898000.0,54898000.0,27/12/2021 00:00:00,1866532000000.0,Sonadezi Giang Dien Shareholding Company,Real Estate Investment & Services,Real Estate Holding & Development,Real Estate,SZG
Financials,20000000.0,20000000.0,09/09/2008 00:00:00,871344110000.0,Sonadezi Long Thanh Shareholding Company,Real Estate Investment & Services,Real Estate Holding & Development,Real Estate,SZL
Industrials,2309908.0,2309908.0,05/01/2018 00:00:00,13166475600.0,386 Thanh An Construction and Investment Joint Stock Company,Construction & Materials,Heavy Construction,Construction & Materials,TA3
Industrials,3000000.0,3000000.0,28/11/2017 00:00:00,41700000000.0,"Thanh An 665 Investment, Installation And Construction Joint Stock Company",Construction & Materials,Heavy Construction,Construction & Materials,TA6
Industrials,12419787.0,12419787.0,31/07/2015 00:00:00,155247337500.0,Thanh An 96 Construction and Installation Joint Stock Company,Construction & Materials,Heavy Construction,Construction & Materials,TA9
Financials,24914991.0,24914991.0,12/01/2010 00:00:00,2767465393200.0,Tran Anh Digital World Joint Stock Company,Real Estate Investment & Services,Real Estate Holding & Development,Real Estate,TAG
Consumer Goods,1613690.0,1613690.0,10/06/2019 00:00:00,88914319000.0,Thuan An Coffee Joint Stock Company,Beverages,Soft Drinks,Food & Beverage,TAN
Consumer Goods,71199933.0,71199933.0,20/02/2019 00:00:00,986829190200.0,Trung An Hi-tech Farming Joint Stock Company,Food Producers,Farming & Fishing,Food & Beverage,TAR
Utilities,5000000.0,5000000.0,29/07/2016 00:00:00,97000000000.0,Trung An Water Supply Joint Stock Company,"Gas, Water & Multi-utilities",Water,Utilities,TAW
Industrials,1250000.0,1250000.0,30/12/2016 00:00:00,11375000000.0,VVMI - Manufacturing and Materials Equipment Trading Joint Stock Company,General Industrials,Containers & Packaging,Industrial Goods & Services,TB8
Utilities,63500000.0,63500000.0,19/10/2009 00:00:00,1936750000000.0,Thac Ba Hydropower Joint Stock Company,Electricity,Conventional Electricity,Utilities,TBC
Industrials,32486392.0,32486392.0,15/10/2014 00:00:00,3086230918400.0,Dong Anh Electrical Equipment Corporation,Electronic & Electrical Equipment,Electronic Equipment,Industrial Goods & Services,TBD
Industrials,93117800.0,93117800.0,13/08/2021 00:00:00,624354849000.0,General Department Store Joint Stock Company,Industrial Transportation,Transportation Services,Industrial Goods & Services,TBH
Financials,8060000.0,8060000.0,20/07/2022 00:00:00,52518960000.0,Tan Binh Real Estate Joint Stock Company,Real Estate Investment & Services,Real Estate Holding & Development,Real Estate,TBR
Industrials,1656470.0,1656470.0,01/03/2010 00:00:00,9110585000.0,Bentre Transportation Works Contruction Joint Stock Company,Construction & Materials,Heavy Construction,Construction & Materials,TBT
Industrials,1510280.0,1510280.0,18/11/2008 00:00:00,33679244000.0,Thai Binh Cement Joint Stock Company,Construction & Materials,Building Materials & Fixtures,Construction & Materials,TBX
Basic Materials,32496105.0,32496105.0,26/06/2008 00:00:00,165730135500.0,Vinacomin - Coc Sau Coal Joint Stock Company,Mining,Coal,Basic Resources,TC6
Banks,3510914798.0,3510914798.0,04/06/2018 00:00:00,101296469203200.0,Vietnam Technological And Commercial Joint Stock Bank,Banks,Banks,Banks,TCB
Industrials,244418304.0,244418304.0,26/05/2017 00:00:00,1759811788800.0,Transport and Industry Development Investment Joint Stock Company,Construction & Materials,Heavy Construction,Construction & Materials,TCD
Financials,668215843.0,668215843.0,05/10/2016 00:00:00,5345726744000.0,Hoang Huy Investment Financial Services Joint Stock Company,Real Estate Investment & Services,Real Estate Holding & Development,Real Estate,TCH
Financials,100979982.0,100979982.0,05/09/2018 00:00:00,725137250742.0,ThanhCong Securities Company,Financial Services,Investment Services,Financial Services,TCI
Consumer Goods,10000000.0,10000000.0,24/11/2017 00:00:00,50000000000.0,To Chau Joint Stock Company,Food Producers,Farming & Fishing,Food & Beverage,TCJ
Industrials,23850000.0,23850000.0,27/10/2017 00:00:00,93015000000.0,Construction Machinery Corporation - JSC,Construction & Materials,Heavy Construction,Construction & Materials,TCK
Industrials,30158436.0,30158436.0,24/12/2009 00:00:00,919832298000.0,Tan Cang Logistics and Stevedoring Join Stock Company,Industrial Transportation,Trucking,Industrial Goods & Services,TCL
Consumer Goods,82047127.0,82047127.0,15/10/2007 00:00:00,3806423146650.0,Thanh Cong Textile Garment Investment Trading Joint Stock Company,Personal Goods,Clothing & Accessories,Personal & Household Goods,TCM
Industrials,18711000.0,18711000.0,27/02/2012 00:00:00,159043500000.0,Duyen Hai Multi Modal Transport Joint Stock Company,Industrial Transportation,Trucking,Industrial Goods & Services,TCO
Industrials,10373190.0,10373190.0,29/12/2006 00:00:00,140363688780.0,Taicera Enterprise Company,Construction & Materials,Building Materials & Fixtures,Construction & Materials,TCR
Consumer Services,12788000.0,12788000.0,06/12/2006 00:00:00,406658400000.0,Tay Ninh Cable Car Tour Company,Travel & Leisure,Travel & Tourism,Travel & Leisure,TCT
Industrials,19991020.0,19991020.0,26/06/2017 00:00:00,487840861060.0,Tan Cang Warehousing Joint Stock Company,Industrial Transportation,Transportation Services,Industrial Goods & Services,TCW
Utilities,8230000.0,8230000.0,19/07/2017 00:00:00,331669000000.0,Dinh Binh Hydropower Joint Stock Company,Electricity,Conventional Electricity,Utilities,TDB
Financials,100000000.0,100000000.0,04/05/2010 00:00:00,1185000000000.0,Binhduong Trade And Development Joint Stock Company,Real Estate Investment & Services,Real Estate Services,Real Estate,TDC
Industrials,30000000.0,30000000.0,12/05/2020 00:00:00,570000000000.0,Trung Do Joint Stock Company,Construction & Materials,Building Materials & Fixtures,Construction & Materials,TDF
Utilities,16770000.0,16770000.0,15/06/2017 00:00:00,74626500000.0,TDG Global Investment Joint Stock Company,"Gas, Water & Multi-utilities",Gas Distribution,Utilities,TDG
Financials,112652767.0,112652767.0,14/12/2006 00:00:00,363868437410.0,Thu Duc Housing Development Corporation,Real Estate Investment & Services,Real Estate Holding & Development,Real Estate,TDH
Utilities,100000000.0,100000000.0,01/04/2016 00:00:00,3500000000000.0,Thu Dau Mot Water Joint Stock Company,"Gas, Water & Multi-utilities",Water,Utilities,TDM
Basic Materials,29439097.0,29439097.0,21/11/2008 00:00:00,232568866300.0,Vinacomin - Deo Nai Coal Joint Stock Company,Mining,Coal,Basic Resources,TDN
Industrials,60210902.0,60210902.0,12/11/2018 00:00:00,1920727773800.0,Thuan Duc Joint Stock Company,General Industrials,Containers & Packaging,Industrial Goods & Services,TDP
Basic Materials,12225393.0,12225393.0,06/10/2011 00:00:00,165042805500.0,VNSTEEL - Thu Duc Steel Joint Stock Company,Industrial Metals & Mining,Steel,Basic Resources,TDS
Consumer Goods,23896534.0,23896534.0,18/07/2018 00:00:00,191172272000.0,TDT Investment And Development Joint Stock Company,Personal Goods,Clothing & Accessories,Personal & Household Goods,TDT
Utilities,8500000.0,8500000.0,11/11/2010 00:00:00,367625000000.0,Thu Duc Water Supply Joint Stock Company,"Gas, Water & Multi-utilities",Water,Utilities,TDW
Industrials,12500000.0,12500000.0,10/05/2022 00:00:00,456250000000.0,Transport Engineering Design InCorporated,Construction & Materials,Heavy Construction,Construction & Materials,TED
Financials,65591772.0,65591772.0,22/12/2015 00:00:00,587046359400.0,Truong Thanh Energy and Real Estate Joint Stock Company,Real Estate Investment & Services,Real Estate Holding & Development,Real Estate,TEG
Industrials,5000000.0,5000000.0,26/09/2017 00:00:00,36000000000.0,Telecommunication Project Construction Development Joint Stock Company,Construction & Materials,Heavy Construction,Construction & Materials,TEL
Consumer Goods,5702940.0,5702940.0,28/04/2010 00:00:00,176220846000.0,Northern Textiles And Garments Joint Stock Company (TEXTACO),Personal Goods,Clothing & Accessories,Personal & Household Goods,TET
Consumer Goods,16829994.0,16829994.0,03/12/2015 00:00:00,111077960400.0,Trang Corporation,Food Producers,Food Products,Food & Beverage,TFC
Industrials,27299990.0,27299990.0,25/05/2018 00:00:00,111110959300.0,Louis Capital Joint Stock Company,Construction & Materials,Heavy Construction,Construction & Materials,TGG
Industrials,10000000.0,10000000.0,24/06/2009 00:00:00,59955000000.0,Truong Phu Joint Stock Company,Electronic & Electrical Equipment,Electrical Components & Equipment,Industrial Goods & Services,TGP
Consumer Services,13539267.0,13539267.0,11/11/2009 00:00:00,44408661280.0,The Vietnam National General Export - Import Joint Stock Company No.1,Food & Drug Retailers,Food Retailers & Wholesalers,Retail,TH1
Consumer Goods,11424570.0,11424570.0,19/11/2008 00:00:00,137094840000.0,Ha Noi - Thanh Hoa Beer Joint Stock Company,Beverages,Brewers,Food & Beverage,THB
Financials,350000000.0,350000000.0,19/06/2020 00:00:00,14035000000000.0,Thaiholdings Joint Stock Company,Real Estate Investment & Services,Real Estate Holding & Development,Real Estate,THD
Industrials,19963893.0,19963893.0,28/07/2011 00:00:00,788573773500.0,Tien Giang Investment and Construction Joint Stock Company,Construction & Materials,Heavy Construction,Construction & Materials,THG
Industrials,48800000.0,48800000.0,15/06/2017 00:00:00,990640000000.0,Electrical Equipment Joint Stock Company,Electronic & Electrical Equipment,Electronic Equipment,Industrial Goods & Services,THI
Utilities,32995411.0,32995411.0,05/10/2017 00:00:00,122083020700.0,Thanh Hoa Water Supply Joint Stock Company,"Gas, Water & Multi-utilities",Water,Utilities,THN
Consumer Goods,21611185.0,21611185.0,18/11/2019 00:00:00,214314154845.0,Thuan Phuoc Seafoods and trading corporation,Food Producers,Farming & Fishing,Food & Beverage,THP
Consumer Services,3000000.0,3000000.0,12/11/2013 00:00:00,54810000000.0,Song Da Thanh Hoa Joint Stock Company,General Retailers,Broadline Retailers,Retail,THS
Basic Materials,24569052.0,24569052.0,24/10/2008 00:00:00,216207657600.0,Vinacomin - Ha Tu Coal Joint Stock Company,Mining,Coal,Basic Resources,THT
Industrials,3297790.0,3297790.0,06/06/2017 00:00:00,32318342000.0,Thanh Hoa Urban Construction and Environment Joint Stock Company,Support Services,Waste & Disposal Services,Industrial Goods & Services,THU
Utilities,5000000.0,5000000.0,01/03/2016 00:00:00,88464600000.0,Tan Hoa Water Supply Joint Stock Company,"Gas, Water & Multi-utilities",Water,Utilities,THW
Financials,200000000.0,200000000.0,12/12/2018 00:00:00,5973800000000.0,Tin Nghia Corporation,Real Estate Investment & Services,Real Estate Holding & Development,Real Estate,TID
Industrials,9569900.0,9569900.0,11/12/2009 00:00:00,23924750000.0,Telecommunications Industry Electronics Joint Stock Company,Electronic & Electrical Equipment,Electrical Components & Equipment,Industrial Goods & Services,TIE
Financials,176006485.0,176006485.0,08/10/2010 00:00:00,1408051880000.0,ThangLong Investment Group Joint Stock Company,Real Estate Investment & Services,Real Estate Holding & Development,Real Estate,TIG
,0,0,,953046849970.0,,,,,TIN
Financials,65007857.0,65007857.0,06/06/2016 00:00:00,1137637497500.0,Tin Nghia Industrial Park Development Joint Stock Company,Real Estate Investment & Services,Real Estate Holding & Development,Real Estate,TIP
Basic Materials,184000000.0,184000000.0,24/03/2011 00:00:00,915528766400.0,Thai Nguyen Iron and Steel Joint Stock Corporation,Industrial Metals & Mining,Steel,Basic Resources,TIS
Financials,30000000.0,30000000.0,25/11/2009 00:00:00,960000000000.0,Tan Binh Import - Export Joint Stock Corporation,Real Estate Investment & Services,Real Estate Holding & Development,Real Estate,TIX
Industrials,8600000.0,8600000.0,17/12/2007 00:00:00,189200000000.0,Transport and Trading service Joint Stock Company,Industrial Transportation,Trucking,Industrial Goods & Services,TJC
Industrials,3800000.0,3800000.0,03/06/2020 00:00:00,34580000000.0,Tan Khanh An Packaging Joint Stock Company,General Industrials,Containers & Packaging,Industrial Goods & Services,TKA
Industrials,15674712.0,15674712.0,01/12/2009 00:00:00,49581549600.0,Tanky Construction Real Estate Trading Corporation,Construction & Materials,Heavy Construction,Construction & Materials,TKC
Basic Materials,6315312.0,6315312.0,09/04/2021 00:00:00,82099056000.0,Tung Khanh Trading and Manufacturing Joint Stock Company,Industrial Metals & Mining,Steel,Basic Resources,TKG
Basic Materials,6596372.0,6596372.0,26/06/2006 00:00:00,524222285400.0,Tung Kuang Industrial Joint Stock Company,Industrial Metals & Mining,Aluminum,Basic Resources,TKU
Industrials,16008338.0,16008338.0,04/02/2015 00:00:00,98342789642.0,Hydraulics Construction Corporation No.4 Joint Stock Company,Construction & Materials,Heavy Construction,Construction & Materials,TL4
Financials,74752586.0,74752586.0,07/12/2017 00:00:00,286302404380.0,Thang Long Urban Development and Construction Investment Joint Stock Company,Real Estate Investment & Services,Real Estate Holding & Development,Real Estate,TLD
Consumer Goods,77794453.0,77794453.0,26/03/2010 00:00:00,3703015962800.0,Thien Long Group Corporation,Household Goods & Home Construction,Nondurable Household Products,Personal & Household Goods,TLG
Basic Materials,102110621.0,102110621.0,16/03/2010 00:00:00,724985409100.0,Tienlen Steel Corporation Joint Stock Company,Industrial Metals & Mining,Steel,Basic Resources,TLH
Consumer Goods,3000000.0,3000000.0,25/01/2019 00:00:00,20319000000.0,Thang Loi International Garment Joint Stock Company,Personal Goods,Clothing & Accessories,Personal & Household Goods,TLI
Utilities,236600000.0,236600000.0,08/12/2017 00:00:00,1697460782500.0,Thanh Le Corporation,"Gas, Water & Multi-utilities",Gas Distribution,Utilities,TLP
Industrials,6989800.0,6989800.0,08/12/2006 00:00:00,129311300000.0,Viglacera ThangLong Joint Stock Company,Construction & Materials,Building Materials & Fixtures,Construction & Materials,TLT
Basic Materials,15000000.0,15000000.0,16/01/2017 00:00:00,297000000000.0,Vinacomin - Northern Coal Trading Joint Stock Company,Mining,Coal,Basic Resources,TMB
Utilities,12400000.0,12400000.0,26/12/2006 00:00:00,148800000000.0,Thu Duc Trading and Import Export Joint Stock Company,"Gas, Water & Multi-utilities",Gas Distribution,Utilities,TMC
Basic Materials,18000000.0,18000000.0,07/02/2017 00:00:00,934200000000.0,ThaiNguyen Non Ferous Metals Joint Stock Company ,Industrial Metals & Mining,Steel,Basic Resources,TMG
Utilities,70000000.0,70000000.0,18/06/2009 00:00:00,3514000000000.0,Thac Mo Hydropower Joint Stock Company,Electricity,Conventional Electricity,Utilities,TMP
Industrials,105871548.0,105871548.0,04/08/2000 00:00:00,7039685278500.0,Transimex Corporation,Industrial Transportation,Transportation Services,Industrial Goods & Services,TMS
Consumer Goods,37287680.0,37287680.0,22/01/2010 00:00:00,355872507000.0,TMT Motors Corporation,Automobiles & Parts,Automobiles,Automobiles & Parts,TMT
Basic Materials,4662350.0,4662350.0,23/12/2009 00:00:00,59211845000.0,Tan Mai General Wood Joint Stock Company,Forestry & Paper,Forestry,Basic Resources,TMW
Industrials,6000000.0,6000000.0,02/11/2009 00:00:00,51000000000.0,VICEM Cement Trading Joint Stock Company,Construction & Materials,Building Materials & Fixtures,Construction & Materials,TMX
Financials,43188087.0,43188087.0,30/05/2019 00:00:00,811936035600.0,TNS Holdings Joint Stock Company,Real Estate Investment & Services,Real Estate Holding & Development,Real Estate,TN1
Basic Materials,49576264.0,49576264.0,20/07/2005 00:00:00,344126856900.0,Thien Nam Trading Import-Export Joint Stock Company,Industrial Metals & Mining,Steel,Basic Resources,TNA
Basic Materials,14490000.0,14490000.0,16/04/2010 00:00:00,223332474201.0,VNSTEEL - Nha Be Steel Joint Stock Company,Industrial Metals & Mining,Steel,Basic Resources,TNB
Basic Materials,19250000.0,19250000.0,22/08/2007 00:00:00,1232000000000.0,Thong Nhat Rubber Joint Stock Company,Chemicals,Commodity Chemicals,Chemicals,TNC
Consumer Goods,100112151.0,100112151.0,22/11/2007 00:00:00,1545231042600.0,TNG Investment And Trading Joint Stock Company,Personal Goods,Clothing & Accessories,Personal & Household Goods,TNG
Health Care,51874998.0,51874998.0,06/01/2021 00:00:00,1774124931600.0,Thai Nguyen International Hospital Joint Stock Company,Health Care Equipment & Services,Health Care Providers,Health Care,TNH
Basic Materials,52500000.0,52500000.0,29/05/2017 00:00:00,176400000000.0,Thanh Nam Group Joint Stock Company,Industrial Metals & Mining,Steel,Basic Resources,TNI
Industrials,5800000.0,5800000.0,27/10/2009 00:00:00,22569456000.0,Tranimexco Transportation Import-Export and Construction Joint-Stock Company,Construction & Materials,Heavy Construction,Construction & Materials,TNM
Industrials,7100000.0,7100000.0,23/12/2016 00:00:00,75260000000.0,Thi Nai Port Joint Stock Company,Industrial Transportation,Transportation Services,Industrial Goods & Services,TNP
Basic Materials,20000000.0,20000000.0,06/01/2017 00:00:00,61840000000.0,Thongnhat Flat Steel Joint Stock Company,Industrial Metals & Mining,Steel,Basic Resources,TNS
Basic Materials,51000000.0,51000000.0,21/05/2010 00:00:00,213690000000.0,TNT Group Joint Stock Company,Mining,General Mining,Basic Resources,TNT
Utilities,16000000.0,16000000.0,26/05/2017 00:00:00,131200000000.0,Thai Nguyen Water Joint Stock Company,"Gas, Water & Multi-utilities",Water,Utilities,TNW
Consumer Services,25350000.0,25350000.0,23/07/2015 00:00:00,35490000000.0,Top One Allot Joint Stock Company,General Retailers,Broadline Retailers,Retail,TOP
Oil & Gas,30999886.0,30999886.0,08/09/2021 00:00:00,945496523000.0,Tan Cang Offshore Services Joint Stock Company,"Oil Equipment, Services & Distribution",Oil Equipment & Services,Oil & Gas,TOS
Industrials,5495000.0,5495000.0,17/07/2017 00:00:00,60445000000.0,Transimex Logistics Corporation,Industrial Transportation,Trucking,Industrial Goods & Services,TOT
Utilities,7978150.0,7978150.0,25/01/2019 00:00:00,100523442600.0,Tra Noc - O Mon Water Supply Joint Stock Company,"Gas, Water & Multi-utilities",Water,Utilities,TOW
Banks,1581755495.0,1581755495.0,19/04/2018 00:00:00,36064025286000.0,Tien Phong Commercial Joint Stock Bank,Banks,Banks,Banks,TPB
Basic Materials,24430596.0,24430596.0,28/11/2007 00:00:00,160771065840.0,Tan Dai Hung Plastic Joint Stock Company,Chemicals,Commodity Chemicals,Chemicals,TPC
Consumer Services,2095985.0,2095985.0,15/12/2006 00:00:00,27247805000.0,Hanoi Textbooks Printing Joint Stock Company,Media,Publishing,Media,TPH
Industrials,45000000.0,45000000.0,26/09/2008 00:00:00,450000000000.0,Tan Phu Viet Nam Joint Stock Company,General Industrials,Containers & Packaging,Industrial Goods & Services,TPP
Consumer Services,5000000.0,5000000.0,01/12/2015 00:00:00,134500000000.0,Sai Gon Transporation Parking Joint Stock Company,Travel & Leisure,Travel & Tourism,Travel & Leisure,TPS
Basic Materials,3600000.0,3600000.0,08/02/2017 00:00:00,92519486000.0,Quang Ninh Pine Joint Stock Company,Forestry & Paper,Forestry,Basic Resources,TQN
Utilities,8933200.0,8933200.0,14/06/2019 00:00:00,82185440000.0,Tuyen Quang Water Supply and Sewerage Joint Stock Company,"Gas, Water & Multi-utilities",Water,Utilities,TQW
Consumer Services,4592490.0,4592490.0,24/08/2020 00:00:00,49598892000.0,Traco Transport Joint Stock Corporation No.1,Travel & Leisure,Travel & Tourism,Travel & Leisure,TR1
Health Care,41453673.0,41453673.0,26/11/2008 00:00:00,3937801300000.0,Traphaco Joint Stock Company,Pharmaceuticals & Biotechnology,Pharmaceuticals,Health Care,TRA
Basic Materials,30000000.0,30000000.0,24/07/2007 00:00:00,830062500000.0,Tay Ninh Rubber Joint Stock Company,Chemicals,Commodity Chemicals,Chemicals,TRC
Industrials,4548413.0,4548413.0,18/09/2015 00:00:00,113407825000.0,Tracimexco - Supply Chains and Agency Services Joint Stock Company,Industrial Transportation,Marine Transportation,Industrial Goods & Services,TRS
Industrials,11000000.0,11000000.0,16/03/2017 00:00:00,109727680000.0,RedstarCera Joint Stock Company,Construction & Materials,Building Materials & Fixtures,Construction & Materials,TRT
Industrials,3851880.0,3851880.0,19/01/2018 00:00:00,13866768000.0,Truong Son 532 Joint Stock Company,Construction & Materials,Heavy Construction,Construction & Materials,TS3
Consumer Goods,16160646.0,16160646.0,08/08/2002 00:00:00,25827014746.0,Seafood Joint Stock Company No 4,Food Producers,Farming & Fishing,Food & Beverage,TS4
Industrials,6745480.0,6745480.0,19/01/2011 00:00:00,60709320000.0,Tia Sang Battery Joint Stock Company,Electronic & Electrical Equipment,Electrical Components & Equipment,Industrial Goods & Services,TSB
Basic Materials,196858925.0,196858925.0,04/10/2007 00:00:00,787435700000.0,Techno - Agricultural Supplying Joint Stock Company,Chemicals,Specialty Chemicals,Chemicals,TSC
Consumer Services,1300000.0,1300000.0,10/01/2018 00:00:00,8281000000.0,Truong Son Tourism Joint Stock Company Ceocco,Travel & Leisure,Travel & Tourism,Travel & Leisure,TSD
Industrials,3074100.0,3074100.0,18/04/2017 00:00:00,36274380000.0,Sai Gon Railway of Telecommunication - Signalization Joint Stock Company ,Industrial Transportation,Transportation Services,Industrial Goods & Services,TSG
Consumer Services,74800000.0,74800000.0,01/08/2017 00:00:00,1473508780000.0,Hanoi Tourist Service Joint Stock Company,Travel & Leisure,Travel & Tourism,Travel & Leisure,TSJ
Technology,4800000.0,4800000.0,13/12/2007 00:00:00,56160000000.0,Telecommunication Technical Service Joint Stock Company,Software & Computer Services,Computer Services,Technology,TST
Industrials,157462937.0,157462937.0,18/09/2020 00:00:00,1574629370000.0,Truong Thanh Development and Construction Investment Joint Stock Company,Construction & Materials,Heavy Construction,Construction & Materials,TTA
Industrials,101509583.0,101509583.0,26/01/2015 00:00:00,331936336410.0,Tien Bo Group Joint Stock Company,Construction & Materials,Building Materials & Fixtures,Construction & Materials,TTB
Industrials,5992348.0,5992348.0,08/08/2006 00:00:00,71286336000.0,Thanh Thanh Joint Stock Company,Construction & Materials,Building Materials & Fixtures,Construction & Materials,TTC
Health Care,15552000.0,15552000.0,06/02/2017 00:00:00,695174400000.0,Tam Duc Cardiology Hospital Joint Stock Company,Health Care Equipment & Services,Health Care Providers,Health Care,TTD
Utilities,28490400.0,28490400.0,10/12/2018 00:00:00,340460280000.0,Truong Thinh Energy Investment Joint Stock Company,Electricity,Conventional Electricity,Utilities,TTE
Basic Materials,393548302.0,393548302.0,18/02/2008 00:00:00,1887327615330.0,Truong Thanh Furniture Corporation,Forestry & Paper,Forestry,Basic Resources,TTF
